event_id,session_id,cow_id,layer,label,code,en,type,evidence,protocol,t_start_rel_ms,t_end_rel_ms,duration_ms,device_key,device_mac,video_name,adjudication,sensor_eligible
EVT-00376,2026-07-27 17_37_11,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,1292155.0,2604185.0,1312030.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00011.mp4,single_annotator,True
EVT-00377,2026-07-27 17_37_11,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,2606007.0,3599856.0,993849.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00011.mp4,single_annotator,True
EVT-00378,2026-07-27 18_43_20,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,0.0,122488.0,122488.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00379,2026-07-27 18_43_20,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,123141.0,1084610.0,961469.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00380,2026-07-27 18_43_20,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,1086621.0,1236123.0,149502.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00381,2026-07-27 18_43_20,21074-1,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,1218468.0,1251728.0,33260.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00382,2026-07-27 18_43_20,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1249453.0,1448997.0,199544.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00383,2026-07-27 18_43_20,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,1448997.0,1500122.0,51125.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00384,2026-07-27 18_43_20,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1500122.0,1665091.0,164969.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00385,2026-07-27 18_43_20,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,1665091.0,1671520.0,6429.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00386,2026-07-27 18_43_20,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1672242.0,1701512.0,29270.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00387,2026-07-27 18_43_20,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,1701512.0,1707662.0,6150.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00388,2026-07-27 18_43_20,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1707662.0,1779361.0,71699.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00389,2026-07-27 18_43_20,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,1779361.0,1787482.0,8121.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00390,2026-07-27 18_43_20,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1787482.0,1865271.0,77789.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00391,2026-07-27 18_43_20,21074-1,tail_action,甩尾,TAIL_WAGGING,tail wagging,interval,两者,v3,1800178.0,1815942.0,15764.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00392,2026-07-27 18_43_20,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,1865271.0,1877335.0,12064.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00393,2026-07-27 18_43_20,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1877335.0,1893805.0,16470.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00394,2026-07-27 18_43_20,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,1893836.0,1901190.0,7354.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00395,2026-07-27 18_43_20,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,1901190.0,2000306.0,99116.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00396,2026-07-27 18_43_20,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,2042444.0,2045035.0,2591.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00397,2026-07-27 18_43_20,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,2060233.0,2217637.0,157404.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00398,2026-07-27 18_43_20,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,2239525.0,2361548.0,122023.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00399,2026-07-27 18_43_20,21074-1,tail_action,甩尾,TAIL_WAGGING,tail wagging,interval,两者,v3,2360446.0,2374857.0,14411.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00400,2026-07-27 18_43_20,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,2374125.0,2878038.0,503913.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00401,2026-07-27 18_43_20,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2893370.0,2904622.0,11252.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00402,2026-07-27 18_43_20,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,2914010.0,2925475.0,11465.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00403,2026-07-27 18_43_20,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2925475.0,2966839.0,41364.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00404,2026-07-27 18_43_20,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,2969498.0,2977139.0,7641.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00405,2026-07-27 18_43_20,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2977139.0,2998022.0,20883.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00406,2026-07-27 18_43_20,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2999964.0,3005339.0,5375.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00407,2026-07-27 18_43_20,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,3005339.0,3009511.0,4172.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00408,2026-07-27 18_43_20,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3009511.0,3014325.0,4814.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00409,2026-07-27 18_43_20,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,3014325.0,3018129.0,3804.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00410,2026-07-27 18_43_20,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3018129.0,3063531.0,45402.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00411,2026-07-27 18_43_20,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,3063531.0,3462637.0,399106.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00412,2026-07-27 18_43_20,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3467609.0,3469971.0,2362.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00413,2026-07-27 18_43_20,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,3470769.0,3481846.0,11077.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00414,2026-07-27 18_43_20,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3481846.0,3599852.0,118006.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00019.mp4,single_annotator,True
EVT-00415,2026-07-27 19_54_10,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,0.0,467126.0,467126.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00416,2026-07-27 19_54_10,21074-1,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,533971.0,539189.0,5218.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00417,2026-07-27 19_54_10,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,540669.0,657845.0,117176.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00418,2026-07-27 19_54_10,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,661221.0,1614131.0,952910.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00419,2026-07-27 19_54_10,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,1617156.0,2568147.0,950991.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00420,2026-07-27 19_54_10,21074-1,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2713391.0,2737037.0,23646.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00421,2026-07-27 19_54_10,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2743515.0,2946655.0,203140.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00422,2026-07-27 19_54_10,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2964353.0,2994988.0,30635.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00423,2026-07-27 19_54_10,21074-1,objective_event,排尿,URINATION,urination,interval,两者,v3,3003378.0,3033725.0,30347.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00424,2026-07-27 19_54_10,21074-1,tail_action,抬尾,TAIL_RAISED,tail raised,interval,两者,v3,3067431.0,3084420.0,16989.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00425,2026-07-27 19_54_10,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3102150.0,3125371.0,23221.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00426,2026-07-27 19_54_10,21074-1,tail_action,甩尾,TAIL_WAGGING,tail wagging,interval,两者,v3,3122381.0,3125008.0,2627.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00427,2026-07-27 19_54_10,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,3134662.0,3149951.0,15289.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00428,2026-07-27 19_54_10,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3149951.0,3176093.0,26142.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00429,2026-07-27 19_54_10,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,3176093.0,3183395.0,7302.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00430,2026-07-27 19_54_10,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3183395.0,3278573.0,95178.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00431,2026-07-27 19_54_10,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3320243.0,3411174.0,90931.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00432,2026-07-27 19_54_10,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3462760.0,3482756.0,19996.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00433,2026-07-27 19_54_10,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,3494451.0,3514505.0,20054.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00434,2026-07-27 19_54_10,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3521904.0,3522116.0,212.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00435,2026-07-27 19_54_10,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3522529.0,3599933.0,77404.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00029.mp4,single_annotator,True
EVT-00436,2026-07-27 21_00_29,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,0.0,495670.0,495670.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00038.mp4,single_annotator,True
EVT-00437,2026-07-27 21_00_29,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,497452.0,1428793.0,931341.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00038.mp4,single_annotator,True
EVT-00438,2026-07-27 21_00_29,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1454189.0,1456695.0,2506.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00038.mp4,single_annotator,True
EVT-00439,2026-07-27 21_00_29,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1529014.0,1835908.0,306894.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00038.mp4,single_annotator,True
EVT-00440,2026-07-27 21_00_29,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,3176549.0,3188351.0,11802.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00038.mp4,single_annotator,True
EVT-00441,2026-07-27 21_00_29,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3188351.0,3200920.0,12569.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00038.mp4,single_annotator,True
EVT-00442,2026-07-27 21_00_29,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,3200920.0,3212215.0,11295.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00038.mp4,single_annotator,True
EVT-00443,2026-07-27 21_00_29,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3212215.0,3356845.0,144630.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00038.mp4,single_annotator,True
EVT-00444,2026-07-27 21_00_29,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3384603.0,3454594.0,69991.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00038.mp4,single_annotator,True
EVT-00445,2026-07-27 21_00_29,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3466867.0,3507828.0,40961.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00038.mp4,single_annotator,True
EVT-00446,2026-07-27 21_00_29,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,3540966.0,3563997.0,23031.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00038.mp4,single_annotator,True
EVT-00447,2026-07-27 21_00_29,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3563997.0,3599982.0,35985.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00038.mp4,single_annotator,True
EVT-00448,2026-07-27 22_06_57,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,0.0,145196.0,145196.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00046.mp4,single_annotator,True
EVT-00449,2026-07-27 22_06_57,21074-1,objective_event,排尿,URINATION,urination,interval,两者,v3,152757.0,171418.0,18661.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00046.mp4,single_annotator,True
EVT-00450,2026-07-27 22_06_57,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,206462.0,359032.0,152570.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00046.mp4,single_annotator,True
EVT-00451,2026-07-27 22_06_57,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,360030.0,550258.0,190228.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00046.mp4,single_annotator,True
EVT-00452,2026-07-27 22_06_57,21074-1,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,608533.0,614646.0,6113.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00046.mp4,single_annotator,True
EVT-00453,2026-07-27 22_06_57,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,619862.0,1313220.0,693358.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00046.mp4,single_annotator,True
EVT-00454,2026-07-27 22_06_57,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,1314451.0,2268898.0,954447.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00046.mp4,single_annotator,True
EVT-00455,2026-07-27 22_06_57,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,2470086.0,3222060.0,751974.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00046.mp4,single_annotator,True
EVT-00456,2026-07-27 22_06_57,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,3223057.0,3367115.0,144058.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00046.mp4,single_annotator,True
EVT-00457,2026-07-27 22_06_57,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,3383238.0,3599973.0,216735.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00046.mp4,single_annotator,True
EVT-00458,2026-07-27 23_14_03,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,0.0,153934.0,153934.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00054.mp4,single_annotator,True
EVT-00459,2026-07-27 23_14_03,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,156970.0,1114485.0,957515.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00054.mp4,single_annotator,True
EVT-00460,2026-07-27 23_14_03,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,1116258.0,2074285.0,958027.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00054.mp4,single_annotator,True
EVT-00461,2026-07-27 23_14_03,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,2075598.0,2304700.0,229102.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00054.mp4,single_annotator,True
EVT-00462,2026-07-27 23_14_03,21074-1,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2315357.0,2330081.0,14724.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00054.mp4,single_annotator,True
EVT-00463,2026-07-27 23_14_03,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2382162.0,2550583.0,168421.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00054.mp4,single_annotator,True
EVT-00464,2026-07-27 23_14_03,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2629344.0,2708265.0,78921.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00054.mp4,single_annotator,True
EVT-00465,2026-07-27 23_14_03,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,2733407.0,2745434.0,12027.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00054.mp4,single_annotator,True
EVT-00466,2026-07-27 23_14_03,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2745434.0,2760344.0,14910.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00054.mp4,single_annotator,True
EVT-00467,2026-07-27 23_14_03,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,2760344.0,2783176.0,22832.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00054.mp4,single_annotator,True
EVT-00468,2026-07-27 23_14_03,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2783176.0,2816758.0,33582.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00054.mp4,single_annotator,True
EVT-00469,2026-07-27 23_14_03,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2824510.0,2865733.0,41223.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00054.mp4,single_annotator,True
EVT-00470,2026-07-27 23_14_03,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,2871225.0,2908417.0,37192.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00054.mp4,single_annotator,True
EVT-00471,2026-07-27 23_14_03,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2911765.0,2920168.0,8403.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00054.mp4,single_annotator,True
EVT-00472,2026-07-27 23_14_03,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,3032065.0,3271242.0,239177.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00054.mp4,single_annotator,True
EVT-00473,2026-07-27 23_14_03,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,3301490.0,3503141.0,201651.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00054.mp4,single_annotator,True
EVT-00474,2026-07-27 23_14_03,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,3534527.0,3599974.0,65447.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00054.mp4,single_annotator,True
EVT-00475,2026-07-28 00_20_23,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,0.0,9639.0,9639.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00062.mp4,single_annotator,True
EVT-00476,2026-07-28 00_20_23,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,10259.0,963139.0,952880.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00062.mp4,single_annotator,True
EVT-00477,2026-07-28 00_20_23,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,964689.0,1322160.0,357471.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00062.mp4,single_annotator,True
EVT-00478,2026-07-28 00_20_23,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,1368114.0,1375769.0,7655.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00062.mp4,single_annotator,True
EVT-00479,2026-07-28 00_20_23,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1378519.0,1396041.0,17522.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00062.mp4,single_annotator,True
EVT-00480,2026-07-28 00_20_23,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,1398218.0,1419279.0,21061.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00062.mp4,single_annotator,True
EVT-00481,2026-07-28 00_20_23,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1429667.0,1455619.0,25952.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00062.mp4,single_annotator,True
EVT-00482,2026-07-28 00_20_23,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,1455619.0,1463955.0,8336.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00062.mp4,single_annotator,True
EVT-00483,2026-07-28 00_20_23,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1463955.0,1515915.0,51960.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00062.mp4,single_annotator,True
EVT-00484,2026-07-28 00_20_23,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,1526849.0,1547939.0,21090.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00062.mp4,single_annotator,True
EVT-00485,2026-07-28 00_20_23,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1557319.0,1712386.0,155067.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00062.mp4,single_annotator,True
